313550	pfam10341	1041607	Wickerhamomyces ciferrii	1	2
313550	pfam10341	1064592	Naumovozyma castellii CBS 4309	1	2
313550	pfam10341	1069680	Pneumocystis murina B123	1	2
313550	pfam10341	1071378	Naumovozyma dairenensis CBS 421	1	2
313550	pfam10341	1071380	Tetrapisispora blattae CBS 6284	1	2
313550	pfam10341	1071381	Tetrapisispora phaffii CBS 4417	1	2
313550	pfam10341	1071382	Kazachstania africana CBS 2517	1	2
313550	pfam10341	1071383	Kazachstania naganishii CBS 8797	1	2
313550	pfam10341	1073090	Penicilliopsis zonata CBS 506.65	1	2
313550	pfam10341	1080349	Saccharomyces eubayanus	1	2
313550	pfam10341	1094984	Candida albicans P87	1	2
313550	pfam10341	1136231	Candida orthopsilosis Co 90-125	1	2
313550	pfam10341	1165368	Candida albicans Ca6	1	2
313550	pfam10341	1178016	Encephalitozoon romaleae SJ-2008	1	2
313550	pfam10341	1230056	Cryptococcus neoformans var. grubii AD1-7a	1	2
313550	pfam10341	1230067	Cryptococcus neoformans var. grubii Th84	1	2
313550	pfam10341	1230080	Cryptococcus neoformans var. grubii A5-35-17	1	2
313550	pfam10341	1231522	[Candida] duobushaemulonis	1	2
313550	pfam10341	1245748	Aspergillus turcosus	1	2
313550	pfam10341	1245769	Lachancea lanzarotensis	1	2
313550	pfam10341	1257118	Acanthamoeba castellanii str. Neff	1	2
313550	pfam10341	1263415	Endocarpon pusillum Z07020	1	2
313550	pfam10341	1296096	Kwoniella pini CBS 10737	1	2
313550	pfam10341	1296100	Kwoniella bestiolae CBS 10118	1	2
313550	pfam10341	1296121	Kwoniella dejecticola CBS 10117	1	2
313550	pfam10341	1296122	Kwoniella mangroviensis CBS 8507	1	2
313550	pfam10341	1305764	Pseudozyma hubeiensis SY62	1	2
313550	pfam10341	1328759	Lentinus tigrinus ALCF2SS1-6	1	2
313550	pfam10341	1333698	Zygosaccharomyces bailii CLIB 213	1	2
313550	pfam10341	1344418	Ascoidea rubescens DSM 1968	1	2
313550	pfam10341	1354746	Ordospora colligata OC4	1	2
313550	pfam10341	1365824	Kalmanozyma brasiliensis GHG001	1	2
313550	pfam10341	1392255	Aspergillus novofumigatus IBT 16806	1	2
313550	pfam10341	1408163	Rasamsonia emersonii CBS 393.64	1	2
313550	pfam10341	1408657	Pneumocystis jirovecii RU7	1	2
313550	pfam10341	1408658	Pneumocystis carinii B80	1	2
313550	pfam10341	1437362	Aspergillus fumigatus Z5	1	2
313550	pfam10341	1448322	Aspergillus aculeatinus CBS 121060	1	2
313550	pfam10341	1450534	Aspergillus brunneoviolaceus CBS 621.78	1	2
313550	pfam10341	1450539	Aspergillus saccharolyticus JOP 1030-1	1	2
313550	pfam10341	1586267	Apibacter mensalis	1	2
313550	pfam10341	1679467	Apibacter sp. wkB309	1	2
313550	pfam10341	2072421	Rhodocyclales bacterium	1	2
313550	pfam10341	2183553	Spirosoma sp. HMF3257	1	2
313550	pfam10341	2211215	Vibrio sp. 11986-1-5	1	2
313550	pfam10341	562	Escherichia coli	1	1
313550	pfam10341	892	Desulfuromonas sp.	1	1
313550	pfam10341	4903	Cyberlindnera jadinii	1	1
313550	pfam10341	4911	Kluyveromyces marxianus	1	1
313550	pfam10341	4922	Komagataella pastoris	1	1
313550	pfam10341	4955	Lachancea fermentati	1	1
313550	pfam10341	5062	Aspergillus oryzae	1	1
313550	pfam10341	5480	Candida parapsilosis	1	1
313550	pfam10341	5539	Scytalidium lignicola	1	1
313550	pfam10341	5551	Trichophyton rubrum	1	1
313550	pfam10341	5949	Stylonychia lemnae	1	1
313550	pfam10341	6087	Hydra vulgaris	1	1
313550	pfam10341	7668	Strongylocentrotus purpuratus	1	1
313550	pfam10341	7741	Branchiostoma belcheri	1	1
313550	pfam10341	7868	Callorhinchus milii	1	1
313550	pfam10341	7906	Acipenser ruthenus	1	1
313550	pfam10341	7994	Astyanax mexicanus	1	1
313550	pfam10341	7998	Ictalurus punctatus	1	1
313550	pfam10341	8005	Electrophorus electricus	1	1
313550	pfam10341	8081	Poecilia reticulata	1	1
313550	pfam10341	8083	Xiphophorus maculatus	1	1
313550	pfam10341	8090	Oryzias latipes	1	1
313550	pfam10341	8128	Oreochromis niloticus	1	1
313550	pfam10341	8153	Haplochromis burtoni	1	1
313550	pfam10341	8154	Astatotilapia calliptera	1	1
313550	pfam10341	8208	Notothenia coriiceps	1	1
313550	pfam10341	8663	Notechis scutatus	1	1
313550	pfam10341	8790	Dromaius novaehollandiae	1	1
313550	pfam10341	8839	Anas platyrhynchos	1	1
313550	pfam10341	8969	Haliaeetus albicilla	1	1
313550	pfam10341	8996	Numida meleagris	1	1
313550	pfam10341	9009	Callipepla squamata	1	1
313550	pfam10341	9233	Aptenodytes forsteri	1	1
313550	pfam10341	9238	Pygoscelis adeliae	1	1
313550	pfam10341	9244	Calypte anna	1	1
313550	pfam10341	9258	Ornithorhynchus anatinus	1	1
313550	pfam10341	9305	Sarcophilus harrisii	1	1
313550	pfam10341	9371	Echinops telfairi	1	1
313550	pfam10341	9430	Desmodus rotundus	1	1
313550	pfam10341	9483	Callithrix jacchus	1	1
313550	pfam10341	9531	Cercocebus atys	1	1
313550	pfam10341	9545	Macaca nemestrina	1	1
313550	pfam10341	9568	Mandrillus leucophaeus	1	1
313550	pfam10341	9595	Gorilla gorilla gorilla	1	1
313550	pfam10341	9597	Pan paniscus	1	1
313550	pfam10341	9646	Ailuropoda melanoleuca	1	1
313550	pfam10341	9708	Odobenus rosmarus divergens	1	1
313550	pfam10341	9713	Leptonychotes weddellii	1	1
313550	pfam10341	9733	Orcinus orca	1	1
313550	pfam10341	9793	Equus asinus	1	1
313550	pfam10341	9798	Equus przewalskii	1	1
313550	pfam10341	9940	Ovis aries	1	1
313550	pfam10341	9974	Manis javanica	1	1
313550	pfam10341	9978	Ochotona princeps	1	1
313550	pfam10341	9986	Oryctolagus cuniculus	1	1
313550	pfam10341	10089	Mus caroli	1	1
313550	pfam10341	10093	Mus pahari	1	1
313550	pfam10341	13146	Melopsittacus undulatus	1	1
313550	pfam10341	13616	Monodelphis domestica	1	1
313550	pfam10341	27322	Metschnikowia bicuspidata	1	1
313550	pfam10341	27342	Schizopora paradoxa	1	1
313550	pfam10341	28377	Anolis carolinensis	1	1
313550	pfam10341	28737	Elephantulus edwardii	1	1
313550	pfam10341	28743	Cyprinodon variegatus	1	1
313550	pfam10341	29078	Eptesicus fuscus	1	1
313550	pfam10341	29088	Neomonachus schauinslandi	1	1
313550	pfam10341	30464	Nothoprocta perdicaria	1	1
313550	pfam10341	30611	Otolemur garnettii	1	1
313550	pfam10341	31033	Takifugu rubripes	1	1
313550	pfam10341	32507	Neolamprologus brichardi	1	1
313550	pfam10341	33528	Gambusia affinis	1	1
313550	pfam10341	34839	Chinchilla lanigera	1	1
313550	pfam10341	36022	Cyberlindnera fabianii	1	1
313550	pfam10341	36911	Clavispora lusitaniae	1	1
313550	pfam10341	37003	Kryptolebias marmoratus	1	1
313550	pfam10341	37360	Plasmodiophora brassicae	1	1
313550	pfam10341	38626	Phascolarctos cinereus	1	1
313550	pfam10341	42249	Tuber magnatum	1	1
313550	pfam10341	42251	Tuber borchii	1	1
313550	pfam10341	42254	Sorex araneus	1	1
313550	pfam10341	42514	Pygocentrus nattereri	1	1
313550	pfam10341	44316	Erythrura gouldiae	1	1
313550	pfam10341	46360	Cervus elaphus hippelaphus	1	1
313550	pfam10341	48698	Poecilia formosa	1	1
313550	pfam10341	48699	Poecilia latipinna	1	1
313550	pfam10341	48701	Poecilia mexicana	1	1
313550	pfam10341	48883	Geospiza fortis	1	1
313550	pfam10341	50429	Stylophora pistillata	1	1
313550	pfam10341	51337	Jaculus jaculus	1	1
313550	pfam10341	52644	Haliaeetus leucocephalus	1	1
313550	pfam10341	52670	Austrofundulus limnaeus	1	1
313550	pfam10341	54374	Mesitornis unicolor	1	1
313550	pfam10341	54383	Eurypyga helias	1	1
313550	pfam10341	56216	Neotoma lepida	1	1
313550	pfam10341	56484	Protomyces lactucaedebilis	1	1
313550	pfam10341	56723	Labrus bergylta	1	1
313550	pfam10341	59538	Pantholops hodgsonii	1	1
313550	pfam10341	59557	Tuber aestivum	1	1
313550	pfam10341	59729	Taeniopygia guttata	1	1
313550	pfam10341	59799	Angomonas deanei	1	1
313550	pfam10341	60711	Chlorocebus sabaeus	1	1
313550	pfam10341	61424	Furculomyces boomerangus	1	1
313550	pfam10341	61621	Rhinopithecus bieti	1	1
313550	pfam10341	61853	Nomascus leucogenys	1	1
313550	pfam10341	66420	Papilio xuthus	1	1
313550	pfam10341	70779	Acropora digitifera	1	1
313550	pfam10341	71784	Naematelia encephala	1	1
313550	pfam10341	72359	Trachipleistophora hominis	1	1
313550	pfam10341	72559	Sporisorium reilianum f. sp. reilianum	1	1
313550	pfam10341	73230	Emmonsia crescens	1	1
313550	pfam10341	75366	Sinocyclocheilus grahami	1	1
313550	pfam10341	78915	Thamnocephalis sphaerospora	1	1
313550	pfam10341	79684	Microtus ochrogaster	1	1
313550	pfam10341	80966	Acanthochromis polyacanthus	1	1
313550	pfam10341	85066	Corvus brachyrhynchos	1	1
313550	pfam10341	89399	Rhinolophus sinicus	1	1
313550	pfam10341	90247	Lagenorhynchus obliquidens	1	1
313550	pfam10341	93625	Psilocybe cyanescens	1	1
313550	pfam10341	94130	Rhizophagus clarus	1	1
313550	pfam10341	98765	Phlebia centrifuga	1	1
313550	pfam10341	99883	Tetraodon nigroviridis	1	1
313550	pfam10341	105023	Nothobranchius furzeri	1	1
313550	pfam10341	105984	Apiotrichum porosum	1	1
313550	pfam10341	106582	Maylandia zebra	1	1
313550	pfam10341	108892	Sanghuangporus baumii	1	1
313550	pfam10341	113226	Pseudocercospora musae	1	1
313550	pfam10341	118797	Lipotes vexillifer	1	1
313550	pfam10341	120017	Ustilago hordei	1	1
313550	pfam10341	121530	Tauraco erythrolophus	1	1
313550	pfam10341	125878	Nanorana parkeri	1	1
313550	pfam10341	127582	Trichechus manatus latirostris	1	1
313550	pfam10341	133377	Smittium angustum	1	1
313550	pfam10341	133381	Smittium megazygosporum	1	1
313550	pfam10341	133385	Smittium simulii	1	1
313550	pfam10341	133434	Acanthaster planci	1	1
313550	pfam10341	136370	Umbilicaria pustulata	1	1
313550	pfam10341	139420	Polyporus brumalis	1	1
313550	pfam10341	144197	Stegastes partitus	1	1
313550	pfam10341	146866	Pseudoloma neurophilia	1	1
313550	pfam10341	146911	Gekko japonicus	1	1
313550	pfam10341	154538	Trametes pubescens	1	1
313550	pfam10341	164674	Empidonax traillii	1	1
313550	pfam10341	180088	Rhizopogon vesiculosus	1	1
313550	pfam10341	180999	Cladonia uncialis subsp. uncialis	1	1
313550	pfam10341	181119	Pseudopodoces humilis	1	1
313550	pfam10341	185453	Chrysochloris asiatica	1	1
313550	pfam10341	194338	Athene cunicularia	1	1
313550	pfam10341	202946	Apteryx australis mantelli	1	1
313550	pfam10341	205130	Mastacembelus armatus	1	1
313550	pfam10341	215637	Dimargaris cristalligena	1	1
313550	pfam10341	216574	Aquila chrysaetos canadensis	1	1
313550	pfam10341	221103	Moniliophthora roreri	1	1
313550	pfam10341	226230	Saccharomyces kudriavzevii IFO 1802	1	1
313550	pfam10341	230844	Peromyscus maniculatus bairdii	1	1
313550	pfam10341	231916	Gymnopilus dilepis	1	1
313550	pfam10341	244447	Cynoglossus semilaevis	1	1
313550	pfam10341	259920	Rhincodon typus	1	1
313550	pfam10341	291195	Tubulinosema ratisbonensis	1	1
313550	pfam10341	293939	Aspergillus lentulus	1	1
313550	pfam10341	299123	Lonchura striata domestica	1	1
313550	pfam10341	303518	Pundamilia nyererei	1	1
313550	pfam10341	307758	Ustilago bromivora	1	1
313550	pfam10341	307796	Saccharomyces cerevisiae YJM789	1	1
313550	pfam10341	307972	Apostichopus japonicus	1	1
313550	pfam10341	310915	Pangasianodon hypophthalmus	1	1
313550	pfam10341	321146	Mycosphaerella eumusae	1	1
313550	pfam10341	321895	Paraburkholderia silvatlantica	1	1
313550	pfam10341	333673	Hirundo rustica rustica	1	1
313550	pfam10341	336983	Colobus angolensis palliatus	1	1
313550	pfam10341	348901	Cercospora zeina	1	1
313550	pfam10341	357750	Cercospora berteroae	1	1
313550	pfam10341	379532	Propithecus coquereli	1	1
313550	pfam10341	381198	Anser cygnoides domesticus	1	1
313550	pfam10341	392613	Ascosphaera apis ARSEF 7405	1	1
313550	pfam10341	396776	Coccidioides immitis H538.4	1	1
313550	pfam10341	418867	Phellinus noxius	1	1
313550	pfam10341	433476	Lachancea sp. CBS 6924	1	1
313550	pfam10341	436010	Fibularhizoctonia sp. CBS 109695	1	1
313550	pfam10341	441894	Struthio camelus australis	1	1
313550	pfam10341	443226	Coccidioides posadasii str. Silveira	1	1
313550	pfam10341	447093	Histoplasma capsulatum G186AR	1	1
313550	pfam10341	447095	Blastomyces dermatitidis ATCC 26199	1	1
313550	pfam10341	454284	Coccidioides posadasii RMSCC 3488	1	1
